Evaluation

batch_size=10
bert=False
bert_frozen=True
char_cnn_filter_num=30
char_embeddings_dim=25
char_window_size=3
check_for_lowercase=True
clip_grad=5
cross_fold_id=-1
cross_folds_num=-1
data_io='connl-ner-2003'
dataset_sort=False
dev='data/targer/targer_dev.txt'
dropout_ratio=0.5
elmo=False
elmo_options_fn='embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_options.json'
elmo_weights_fn='/home/vika/targer/embeddings/elmo_2x4096_512_2048cnn_2xhighway_5.5B_weights.hdf5'
emb_delimiter=' '
emb_dim=100
emb_fn='embeddings/glove.6B.100d.txt'
emb_load_all=False
embedding_dim=768
epoch_num=10000
evaluator='f1-macro'
freeze_char_embeddings=False
freeze_word_embeddings=False
gpu=2
load=None
logname='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.log'
lr=0.005
lr_bert=0.005
lr_decay=0.05
min_epoch_num=50
model='BiRNN'
momentum=0.9
opt='adam'
path_to_bert='xlnet-base-cased'
patience=100
report_fn='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.txt'
rnn_hidden_dim=200
rnn_type='LSTM'
save='targer-xlnet-base-capri-patence=100-rnn-hidden-dim=200-epochs=10000-lr_bert0.005-frozen=TRUE.hdf5'
save_best=True
seed_num=42
special_bert=True
splitter=' '
test='data/targer/targer_test.txt'
train='data/targer/targer_train.txt'
verbose=True
word_len=20
word_seq_indexer=None
xlnet=True

         epoch  |     train loss | f1-macro-train |   f1-macro-dev |  f1-macro-test 
           1268 |          36.81 |          92.15 |          71.25 |          75.82 
           1269 |          38.38 |          92.08 |          71.12 |          75.96 
           1270 |          38.79 |          92.14 |          71.27 |          76.04 
           1271 |          37.70 |          92.28 |          71.29 |          75.99 
           1272 |          36.50 |          92.13 |          71.28 |          76.14 
           1273 |          38.18 |          92.20 |          71.24 |          75.90 
           1274 |          38.23 |          92.08 |          71.49 |          76.03 
           1275 |          37.95 |          92.15 |          71.58 |          75.93 
           1276 |          42.24 |          92.17 |          71.21 |          75.71 
           1277 |          35.95 |          92.17 |          71.32 |          75.83 
           1278 |          39.31 |          92.09 |          71.49 |          76.04 
           1279 |          40.66 |          92.10 |          70.91 |          75.44 
           1280 |          42.14 |          92.13 |          71.16 |          75.50 
           1281 |          37.36 |          92.21 |          71.04 |          75.79 
           1282 |          37.56 |          92.07 |          71.27 |          75.96 
           1283 |          35.47 |          92.11 |          71.34 |          75.73 
           1284 |          36.91 |          92.12 |          71.48 |          75.90 
           1285 |          37.08 |          92.10 |          71.43 |          75.90 
           1286 |          34.03 |          92.05 |          71.53 |          75.97 
           1287 |          36.49 |          92.11 |          71.30 |          75.80 
           1288 |          37.75 |          92.02 |          71.27 |          75.83 
           1289 |          41.01 |          92.09 |          71.22 |          75.74 
           1290 |          37.13 |          92.00 |          71.41 |          75.91 
           1291 |          36.06 |          92.06 |          71.48 |          75.51 
           1292 |          39.92 |          92.09 |          71.04 |          75.26 
           1293 |          39.06 |          92.17 |          71.33 |          75.56 
           1294 |          39.37 |          92.03 |          71.18 |          75.63 
           1295 |          36.23 |          92.05 |          71.08 |          75.64 
           1296 |          39.66 |          92.15 |          71.17 |          75.68 
           1297 |          38.62 |          92.15 |          71.37 |          75.56 
           1298 |          42.06 |          92.17 |          71.15 |          75.46 
           1299 |          41.71 |          92.19 |          71.15 |          75.91 
           1300 |          34.74 |          92.14 |          71.13 |          75.53 
           1301 |          39.62 |          92.22 |          71.27 |          75.86 
           1302 |          38.79 |          92.18 |          70.99 |          75.86 
           1303 |          39.64 |          92.17 |          71.40 |          75.83 
           1304 |          32.83 |          92.04 |          70.99 |          75.77 
           1305 |          36.99 |          92.20 |          71.04 |          75.58 
           1306 |          35.12 |          92.15 |          71.05 |          75.48 
           1307 |          36.88 |          92.26 |          71.13 |          75.57 
           1308 |          41.29 |          92.12 |          71.07 |          75.71 
           1309 |          37.63 |          92.12 |          71.16 |          76.23 
           1310 |          35.39 |          92.22 |          71.17 |          76.20 
           1311 |          33.00 |          92.24 |          71.08 |          76.13 
           1312 |          34.61 |          92.27 |          71.09 |          75.89 
           1313 |          37.70 |          92.38 |          71.18 |          76.11 
           1314 |          38.37 |          92.24 |          71.03 |          75.89 
           1315 |          33.57 |          92.21 |          71.30 |          76.15 
           1316 |          34.71 |          92.27 |          71.06 |          76.13 
           1317 |          35.28 |          92.34 |          71.04 |          76.06 
           1318 |          41.83 |          92.42 |          71.01 |          76.03 
           1319 |          34.89 |          92.25 |          71.01 |          76.09 
           1320 |          39.27 |          92.28 |          70.82 |          75.91 
           1321 |          37.51 |          92.18 |          71.20 |          75.78 
           1322 |          33.96 |          92.17 |          70.85 |          76.09 
           1323 |          38.76 |          92.28 |          71.14 |          76.05 
           1324 |          37.36 |          92.20 |          71.39 |          76.01 
           1325 |          38.17 |          92.23 |          71.11 |          76.16 
           1326 |          40.96 |          92.04 |          71.08 |          75.89 
           1327 |          34.92 |          92.07 |          71.19 |          76.01 
           1328 |          36.15 |          92.12 |          71.31 |          76.06 
           1329 |          37.34 |          92.23 |          71.05 |          75.65 
           1330 |          35.83 |          92.10 |          71.13 |          75.70 
           1331 |          37.15 |          92.23 |          71.05 |          75.77 
           1332 |          40.27 |          92.30 |          71.26 |          75.89 
           1333 |          35.60 |          92.26 |          71.46 |          76.02 
           1334 |          36.98 |          92.25 |          71.20 |          75.76 
           1335 |          35.72 |          92.35 |          71.38 |          75.83 
           1336 |          35.32 |          92.39 |          71.34 |          75.97 
